,tweet_id,jpg_url,img_num,breed,rating_numerator,rating_denominator,name,sort,timestamp,tweet_text,source,retweet_count,favorite_count,tweet_link
194,669597912108789760,https://pbs.twimg.com/media/CUrjvxiVEAA94dH.jpg,1,Eskimo dog,10,10,Skye,___,Wed Nov 25 19:25:57 +0000 2015,This is Skye. He is a Bretwaldian Altostratus. Not amused at all. Just saved small dog from avalanche. 10/10 hero af https://t.co/XmCvma01fF,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",163,550,pic.twitter.com/XmCvma01fF
195,669603084620980224,https://pbs.twimg.com/media/CUroc7QW4AATIff.jpg,1,Maltese dog,10,10,None,___,Wed Nov 25 19:46:30 +0000 2015,"Very human-like. Cute overbite smile *finger to earpiece* I'm being told that the dog is actually on the right
10/10 https://t.co/MSIbWu4YYs","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",401,1006,pic.twitter.com/MSIbWu4YYs
196,669625907762618368,https://pbs.twimg.com/media/CUr9NjgU8AEpf5w.jpg,1,golden retriever,12,10,Penny,___,Wed Nov 25 21:17:12 +0000 2015,This is Penny. She's having fun AND being safe. 12/10 very responsible pup https://t.co/eqeWw67oU7,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1963,3769,pic.twitter.com/eqeWw67oU7
197,669661792646373376,https://pbs.twimg.com/media/CUsd2TfWwAAmdjb.jpg,1,,5,10,a,___,Wed Nov 25 23:39:47 +0000 2015,This is a brave dog. Excellent free climber. Trying to get closer to God. Not very loyal though. Doesn't bark. 5/10 https://t.co/ODnILTr4QM,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",482,860,pic.twitter.com/ODnILTr4QM
198,669680153564442624,https://pbs.twimg.com/media/CUsuijgXAAE4pdi.jpg,1,dalmatian,8,10,Shawwn,___,Thu Nov 26 00:52:45 +0000 2015,This is Shawwn. He's a Turkish Gangrene Robitussin. Spectacular tongue. Cranks out push-ups. 8/10 #NoDaysOff #swole https://t.co/IQFZKNUlXx,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",311,712,pic.twitter.com/IQFZKNUlXx
199,669682095984410625,https://pbs.twimg.com/media/CUswUBRUAAAahAo.jpg,1,,9,10,Louie,___,Thu Nov 26 01:00:28 +0000 2015,Meet Louie. He just pounded that bottle of wine. 9/10 goodnight Louie https://t.co/RAwZvMKRZB,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",146,375,pic.twitter.com/RAwZvMKRZB
200,669683899023405056,https://pbs.twimg.com/media/CUsx8q_WUAA-m4k.jpg,1,Pomeranian,10,10,Kloey,___,Thu Nov 26 01:07:38 +0000 2015,This is Kloey. Her mother was a unicorn. 10/10 https://t.co/NvKJRYDosA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",119,412,pic.twitter.com/NvKJRYDosA
201,669749430875258880,https://pbs.twimg.com/media/CUttjYtWcAAdPgI.jpg,1,,8,10,Clarence,___,Thu Nov 26 05:28:02 +0000 2015,Say hello to Clarence. Clarence thought he saw a squirrel. He was just trying to help. 8/10 poor Clarence https://t.co/tbFaTUHLJB,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",71,289,pic.twitter.com/tbFaTUHLJB
202,669753178989142016,https://pbs.twimg.com/media/CUtw9SAVEAAtFUN.jpg,1,Pembroke,10,10,Chester,___,Thu Nov 26 05:42:55 +0000 2015,Meet Chester. He just ate a lot and now he can't move. 10/10 that's going to be me in about 17 hours https://t.co/63jh1tYZa5,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",431,858,pic.twitter.com/63jh1tYZa5
203,669923323644657664,https://pbs.twimg.com/media/CUwLtPeU8AAfAb2.jpg,1,,10,10,a,___,Thu Nov 26 16:59:01 +0000 2015,This is a spotted Lipitor Rumpelstiltskin named Alphred. He can't wait for the Turkey. 10/10 would pet really well https://t.co/6GUGO7azNX,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",64,250,pic.twitter.com/6GUGO7azNX
204,669926384437997569,https://pbs.twimg.com/media/CUwOfnDWcAIXryP.jpg,1,Pomeranian,12,10,None,___,Thu Nov 26 17:11:11 +0000 2015,I've never seen a dog so genuinely happy about a tennis ball. 12/10 s'cute https://t.co/9RYY2NtHDw,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",115,400,pic.twitter.com/9RYY2NtHDw
205,669942763794931712,https://pbs.twimg.com/media/CUwdYL5UsAAP0XX.jpg,1,vizsla,11,10,Andru,___,Thu Nov 26 18:16:16 +0000 2015,This is Andru. He made his very own lacrosse stick. Much dedication. Big dreams. Tongue slip. 11/10 go get em Andru https://t.co/1VJoY3OJ1F,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",183,536,pic.twitter.com/1VJoY3OJ1F
206,669970042633789440,https://pbs.twimg.com/media/CUw2MV4XIAAHLO_.jpg,1,miniature pinscher,10,10,Julio,___,Thu Nov 26 20:04:40 +0000 2015,This is Julio. He was one of the original Ringling Bros. Exceptional balance. Very alert. Ready for anything. 10/10 https://t.co/aeURGO9Qs8,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",65,317,pic.twitter.com/aeURGO9Qs8
207,669972011175813120,https://pbs.twimg.com/media/CUw3_QiUEAA8cT9.jpg,1,,10,10,None,___,Thu Nov 26 20:12:29 +0000 2015,Here we see really big dog cuddling smaller dog. Very touching. True friendship. 10/10s would pet both at once https://t.co/A6XnvxHiUQ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",175,471,pic.twitter.com/A6XnvxHiUQ
208,669993076832759809,https://pbs.twimg.com/media/CUxLJO8U8AAu6Zu.jpg,1,toy poodle,9,10,Zoey,___,Thu Nov 26 21:36:12 +0000 2015,This is Zoey. Her dreams of becoming a hippo ballerina don't look promising. 9/10 it'll be ok puppers https://t.co/kR1fqy4NKK,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",92,344,pic.twitter.com/kR1fqy4NKK
209,670003130994700288,https://pbs.twimg.com/media/CUxUSuaW4AAdQzv.jpg,1,beagle,10,10,Raphael,___,Thu Nov 26 22:16:09 +0000 2015,This is Raphael. He is a Baskerville Conquistador. Entertains at all the gatherings. 10/10 simply magnificent https://t.co/3NTykJmtHt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",100,352,pic.twitter.com/3NTykJmtHt
210,670037189829525505,https://pbs.twimg.com/media/CUxzQ-nWIAAgJUm.jpg,1,,5,10,None,___,Fri Nov 27 00:31:29 +0000 2015,Awesome dog here. Not sure where it is tho. Spectacular camouflage. Enjoys leaves. Not very soft. 5/10 still petable https://t.co/rOTOteKx4q,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",306,625,pic.twitter.com/rOTOteKx4q
211,670040295598354432,https://pbs.twimg.com/media/CUx2F6lVEAAvFev.jpg,1,borzoi,10,10,None,___,Fri Nov 27 00:43:49 +0000 2015,😂😂😂 10/10 for the dog and the owner https://t.co/5iYF0Ci0EK,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",118,801,pic.twitter.com/5iYF0Ci0EK
212,670046952931721218,https://pbs.twimg.com/media/CUx8JSEXIAU6zPp.jpg,1,Blenheim spaniel,11,10,Ben,___,Fri Nov 27 01:10:17 +0000 2015,This is Ben &amp; Carson. It's impossible for them to tilt their heads in the same direction. Cheeky wink by Ben. 11/10s https://t.co/465sIBdvzU,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",191,684,pic.twitter.com/465sIBdvzU
213,670055038660800512,https://pbs.twimg.com/media/CUyDgChWUAAmNSI.jpg,1,,3,10,Tommy,___,Fri Nov 27 01:42:24 +0000 2015,This is Tommy. He's a cool dog. Hard not to step on. Won't let go of seashell. Not fast by any means. 3/10 https://t.co/0gY6XTOpn3,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",357,716,pic.twitter.com/0gY6XTOpn3
214,670061506722140161,https://pbs.twimg.com/media/CUyJYk1WoAMPROb.jpg,1,Italian greyhound,11,10,Liam,___,Fri Nov 27 02:08:07 +0000 2015,"This is Liam. He has a particular set of skills. He will look for you, he will find you, and he will kill you. 11/10 https://t.co/uQMFKv1vjn","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",373,822,pic.twitter.com/uQMFKv1vjn
215,670069087419133954,https://pbs.twimg.com/media/CUyQRzHWoAAhF1D.jpg,1,,5,10,Randall,___,Fri Nov 27 02:38:14 +0000 2015,This is Randall. He's from Chernobyl. Built playground himself. Has been stuck up there quite a while. 5/10 good dog https://t.co/pzrvc7wKGd,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",278,676,pic.twitter.com/pzrvc7wKGd
216,670073503555706880,https://pbs.twimg.com/media/CUyUSuWXIAAZKYF.jpg,1,malamute,10,10,Winston,___,Fri Nov 27 02:55:47 +0000 2015,Meet Winston. He wants to be a power drill. Very focused. 10/10 I believe in you Winston https://t.co/exGrzT9O88,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",874,1674,pic.twitter.com/exGrzT9O88
217,670079681849372674,https://pbs.twimg.com/media/CUyZ6mVW4AI8YWZ.jpg,1,,10,10,Fabio,___,Fri Nov 27 03:20:20 +0000 2015,Meet Fabio. He's a wonderful pup. Can't stay away from the devil's lettuce but other than that he's a delight. 10/10 https://t.co/Qvj4JZGdQD,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1373,2390,pic.twitter.com/Qvj4JZGdQD
218,670086499208155136,https://pbs.twimg.com/media/CUygHhFXAAAwNXv.jpg,1,German short-haired pointer,10,10,None,___,Fri Nov 27 03:47:25 +0000 2015,"""Hi yes this is dog. I can't help with that s- sir please... the manager isn't in right n- well that was rude""
10/10 https://t.co/DuQXATW27f","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",275,740,pic.twitter.com/DuQXATW27f
219,670093938074779648,https://pbs.twimg.com/media/CUym4Y5WsAEiI9_.jpg,1,toy poodle,9,10,Wally,___,Fri Nov 27 04:16:59 +0000 2015,This is Wally. He's a Flaccid Mitochondria. Going on vacation. Bag definitely full of treats. Great hat. 9/10 https://t.co/vYs9IVzHY9,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",365,1106,pic.twitter.com/vYs9IVzHY9
220,670290420111441920,https://pbs.twimg.com/media/CU1Zgk7UcAAjw2t.jpg,1,Chihuahua,11,10,Sandra,___,Fri Nov 27 17:17:44 +0000 2015,This is Sandra. She's going skydiving. Nice adidas sandals. Stellar house plant. 11/10 https://t.co/orbkAq9kYF,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",315,750,pic.twitter.com/orbkAq9kYF
221,670303360680108032,https://pbs.twimg.com/media/CU1lWFaVAAAl0HG.jpg,1,Shetland sheepdog,9,10,a,___,Fri Nov 27 18:09:09 +0000 2015,This is a Speckled Cauliflower Yosemite named Hemry. He's terrified of intruder dog. Not one bit comfortable. 9/10 https://t.co/yV3Qgjh8iN,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",151,452,pic.twitter.com/yV3Qgjh8iN
222,670319130621435904,https://pbs.twimg.com/media/CU1zsMSUAAAS0qW.jpg,1,Irish terrier,11,10,None,___,Fri Nov 27 19:11:49 +0000 2015,"AT DAWN...
WE RIDE

11/10 https://t.co/QnfO7HEQGA","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1359,4110,pic.twitter.com/QnfO7HEQGA
223,670338931251150849,https://pbs.twimg.com/media/CU2FsRnVAAA3TEg.jpg,1,cairn,10,10,Butters,___,Fri Nov 27 20:30:30 +0000 2015,This is Butters. He's not ready for Thanksgiving to be over. 10/10 poor Butters https://t.co/iTc578yDmY,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",122,451,pic.twitter.com/iTc578yDmY
224,670361874861563904,https://pbs.twimg.com/media/CU2akCQWsAIbaOV.jpg,1,,9,10,a,___,Fri Nov 27 22:01:40 +0000 2015,This is a Rich Mahogany Seltzer named Cherokee. Just got destroyed by a snowball. Isn't very happy about it. 9/10 https://t.co/98ZBi6o4dj,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",71,344,pic.twitter.com/98ZBi6o4dj
225,670374371102445568,https://pbs.twimg.com/media/CU2l7yvXAAUyYIJ.jpg,1,English springer,12,10,Daisy,___,Fri Nov 27 22:51:19 +0000 2015,Meet Daisy. She's rebellious. Full of teen angst. Thought her food should be evenly dispersed around the room. 12/10 https://t.co/8yzgYzP94K,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",295,785,pic.twitter.com/8yzgYzP94K
226,670385711116361728,https://pbs.twimg.com/media/CU2wPyWWUAAb1MJ.jpg,1,whippet,8,10,Larry,___,Fri Nov 27 23:36:23 +0000 2015,Meet Larry. He's a Panoramic Benzoate. Can shoot lasers out of his eyes. Very neat. Stuck in that position tho. 8/10 https://t.co/MAZx8MPF0S,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",234,593,pic.twitter.com/MAZx8MPF0S
227,670403879788544000,https://pbs.twimg.com/media/CU3AxW1WoAA3_35.jpg,1,pug,10,10,Nigel,___,Sat Nov 28 00:48:35 +0000 2015,This is Nigel. He accidentally popped his ball after dunking so hard the backboard shattered. 10/10 great great pup https://t.co/vSd1TWFK1I,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",173,460,pic.twitter.com/vSd1TWFK1I
228,670408998013820928,https://pbs.twimg.com/media/CU3FbQgVAAACdCQ.jpg,1,,10,10,Peanut,___,Sat Nov 28 01:08:55 +0000 2015,This is Peanut. He was the World Table Tennis Champion back in 2003. Now he just does it for recreation. 10/10 https://t.co/LXVEHo9JMY,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",249,600,pic.twitter.com/LXVEHo9JMY
229,670411370698022913,https://pbs.twimg.com/media/CU3HlZtW4AAezbt.jpg,1,Maltese dog,12,10,Scooter,___,Sat Nov 28 01:18:21 +0000 2015,Meet Scooter. He's ready for his first day of middle school. Remarkable tongue. 12/10 https://t.co/1DJfHmfBQN,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",991,2176,pic.twitter.com/1DJfHmfBQN
230,670417414769758208,https://pbs.twimg.com/media/CU3NE8EWUAEVdPD.jpg,1,,6,10,None,___,Sat Nov 28 01:42:22 +0000 2015,Sharp dog here. Introverted. Loves purple. Not fun to pet. Hurts to cuddle with. 6/10 still good dog tho https://t.co/Dfv2YaHPMn,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",350,604,pic.twitter.com/Dfv2YaHPMn
231,670420569653809152,https://pbs.twimg.com/media/CU3P82RWEAAIVrE.jpg,1,,10,10,Damon,___,Sat Nov 28 01:54:54 +0000 2015,This is Damon. The newest presidential candidate for 2016. 10/10 he gets my vote https://t.co/Z5nqlfjYJi,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",342,668,pic.twitter.com/Z5nqlfjYJi
232,670421925039075328,https://pbs.twimg.com/media/CU3RLqfW4AE0pbA.jpg,1,Chihuahua,12,10,Herb,___,Sat Nov 28 02:00:17 +0000 2015,Meet Herb. 12/10 https://t.co/tLRyYvCci3,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",709,1415,pic.twitter.com/tLRyYvCci3
233,670427002554466305,https://pbs.twimg.com/media/CU3VzVwWwAAAsst.jpg,1,toy terrier,9,10,a,___,Sat Nov 28 02:20:27 +0000 2015,This is a Deciduous Trimester mix named Spork. Only 1 ear works. No seat belt. Incredibly reckless. 9/10 still cute https://t.co/CtuJoLHiDo,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",179,551,pic.twitter.com/CtuJoLHiDo
234,670428280563085312,https://pbs.twimg.com/media/CU3W9ELWEAEdUA0.jpg,1,chow,11,10,Willy,___,Sat Nov 28 02:25:32 +0000 2015,This is Willy. He's millennial af. 11/10 https://t.co/Fm1SvVLsad,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",694,1484,pic.twitter.com/Fm1SvVLsad
235,670433248821026816,https://pbs.twimg.com/media/CU3be0SWEAEqb7I.jpg,1,giant schnauzer,10,10,Sam,___,Sat Nov 28 02:45:17 +0000 2015,This is Sam. He's trying to escape the inordinate monotony of conforming to everyday status quo. 10/10 https://t.co/PXnCdz8qzK,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",122,345,pic.twitter.com/PXnCdz8qzK
236,670434127938719744,https://pbs.twimg.com/media/CU3cSG8W4AIAePH.jpg,1,Chesapeake Bay retriever,11,10,Hank,___,Sat Nov 28 02:48:46 +0000 2015,Meet Hank and Sully. Hank is very proud of the pumpkin they found and Sully doesn't give a shit. 11/10 and 8/10 https://t.co/cwoP1ftbrj,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",708,1501,pic.twitter.com/cwoP1ftbrj
237,670435821946826752,https://pbs.twimg.com/media/CU3d0azWUAA38FD.jpg,1,basenji,10,10,None,___,Sat Nov 28 02:55:30 +0000 2015,Two unbelievably athletic dogs here. Great form. Perfect execution. 10/10 for both https://t.co/sQuKwSKtDE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",570,1127,pic.twitter.com/sQuKwSKtDE
238,670442337873600512,https://pbs.twimg.com/media/CU3jwAYWwAAhdAv.jpg,1,Sussex spaniel,11,10,Koda,___,Sat Nov 28 03:21:24 +0000 2015,Meet Koda. He's large. Looks very soft. Great bangs. Powerful owner. 11/10 would pet the hell out of https://t.co/mzPoS9wCqp,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",213,690,pic.twitter.com/mzPoS9wCqp
239,670444955656130560,https://pbs.twimg.com/media/CU3mITUWIAAfyQS.jpg,1,English springer,10,10,Paull,___,Sat Nov 28 03:31:48 +0000 2015,This is Paull. He just stubbed his toe. 10/10 deep breaths Paull https://t.co/J5Mqn8VeYq,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2153,7120,pic.twitter.com/J5Mqn8VeYq
240,670449342516494336,https://pbs.twimg.com/media/CU3qHNTWsAApGr0.jpg,1,,5,10,None,___,Sat Nov 28 03:49:14 +0000 2015,Vibrant dog here. Fabulous tail. Only 2 legs tho. Has wings but can barely fly (lame). Rather elusive. 5/10 okay pup https://t.co/cixC0M3P1e,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",729,1264,pic.twitter.com/cixC0M3P1e
241,670452855871037440,https://pbs.twimg.com/media/CU3tUC4WEAAoZby.jpg,1,malamute,11,10,None,___,Sat Nov 28 04:03:11 +0000 2015,This dog can't see its haters. 11/10 https://t.co/35BcGFdEAK,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",225,580,pic.twitter.com/35BcGFdEAK
242,670465786746662913,https://pbs.twimg.com/media/CU35E7VWEAAKYBy.jpg,1,,7,10,None,___,Sat Nov 28 04:54:34 +0000 2015,Silly dog here. Wearing bunny ears. Nice long tail. Unique paws. Not crazy soft but will do. Extremely agile. 7/10 https://t.co/2BnCLtJMxD,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",608,1048,pic.twitter.com/2BnCLtJMxD
243,670468609693655041,https://pbs.twimg.com/media/CU37pEoWUAAitje.jpg,1,,10,10,Edd,___,Sat Nov 28 05:05:47 +0000 2015,This is Edd. He's a Czechoslovakian Googolplex Merlot. Ready for Christmas. Take that Starbucks. Very poised. 10/10 https://t.co/dupWSIpSrG,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",90,375,pic.twitter.com/dupWSIpSrG
244,670474236058800128,https://pbs.twimg.com/media/CU4AwqQWUAAEgE2.jpg,1,,10,10,None,___,Sat Nov 28 05:28:09 +0000 2015,Honor to rate this dog. Great teeth. Nice horns. Unbelievable posture. Fun to pet. Big enough to ride. 10/10 rad dog https://t.co/7JMAHdJ6A4,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",835,1635,pic.twitter.com/7JMAHdJ6A4
245,670668383499735048,https://pbs.twimg.com/media/CU6xVkbWsAAeHeU.jpg,1,,10,10,Phineas,___,Sat Nov 28 18:19:37 +0000 2015,This is Phineas. He's a magical dog. Only appears through the hole of a donut. 10/10 mysterious pup https://t.co/NECxEHN5YU,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5537,11452,pic.twitter.com/NECxEHN5YU
246,670676092097810432,https://pbs.twimg.com/media/CU64WOlWcAA37TV.jpg,1,Dandie Dinmont,8,10,Bloo,___,Sat Nov 28 18:50:15 +0000 2015,This is Bloo. He's a Westminster Cîroc. Doesn't think Bart deserves legs. Nice flowers. 8/10 https://t.co/IAc1QCczMc,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",45,267,pic.twitter.com/IAc1QCczMc
247,670679630144274432,https://pbs.twimg.com/media/CU67jGSUkAAk_1Y.jpg,1,Ibizan hound,8,10,Pluto,___,Sat Nov 28 19:04:19 +0000 2015,This is Pluto. He's holding little waddling dog hostage. Little waddling dog very desperate at this point sos. 8/10 https://t.co/HMcD9SLOAN,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",315,799,pic.twitter.com/HMcD9SLOAN
248,670691627984359425,https://pbs.twimg.com/media/CU7GehOUYAA9nn-.jpg,1,Shetland sheepdog,8,10,Ester,___,Sat Nov 28 19:51:59 +0000 2015,This is Ester. He has a cocaine problem. This is an intervention Ester. We all care about you. 8/10 https://t.co/eCVj2xT59V,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",266,632,pic.twitter.com/eCVj2xT59V
249,670704688707301377,https://pbs.twimg.com/media/CU7SW39WwAAL8Rw.jpg,1,Norwich terrier,6,10,Danny,___,Sat Nov 28 20:43:53 +0000 2015,Meet Danny. He's too good to look at the road when he's driving. Absolute menace. 6/10 completely irresponsible https://t.co/I1lMUy1FqH,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",405,814,pic.twitter.com/I1lMUy1FqH
250,670717338665226240,https://pbs.twimg.com/media/CU7d2vKUcAAFZyI.jpg,1,Pomeranian,12,10,None,___,Sat Nov 28 21:34:09 +0000 2015,*screams for a little bit and then crumples to the floor shaking* 12/10 https://t.co/W2MCt9pTed,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",547,1301,pic.twitter.com/W2MCt9pTed
251,670727704916926465,https://pbs.twimg.com/media/CU7nSZEW4AA6r5u.jpg,1,,10,10,Jeffrie,___,Sat Nov 28 22:15:21 +0000 2015,This is Jeffrie. He's a handheld pup. Excellent ears. Super fluffy. 10/10 overall topnotch canine https://t.co/SWnrQAFOtt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",403,887,pic.twitter.com/SWnrQAFOtt
252,670733412878163972,https://pbs.twimg.com/media/CU7seitWwAArlVy.jpg,1,,8,10,Jerry,___,Sat Nov 28 22:38:01 +0000 2015,This is Jerry. He's a great listener. Low maintenance. Hard to get leash on tho. 8/10 still good dog https://t.co/NsDIt8Z80Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",558,1030,pic.twitter.com/NsDIt8Z80Z
253,670755717859713024,https://pbs.twimg.com/media/CU8AwZ_UsAA-Lbu.jpg,1,keeshond,9,10,Gin,___,Sun Nov 29 00:06:39 +0000 2015,Say hello to Gin &amp; Tonic. They're having a staring contest. Very very intense. 9/10 for both https://t.co/F6bI9dF16E,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",123,475,pic.twitter.com/F6bI9dF16E
254,670764103623966721,https://pbs.twimg.com/media/CU8IY0pWIAA2AJ-.jpg,1,Norfolk terrier,10,10,Vincent,___,Sun Nov 29 00:39:59 +0000 2015,Meet Vincent. He's a wild Adderall Cayenne. Shipped for free. Always fresh. Never frozen. 10/10 great purchase https://t.co/ZfS7chSsi7,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",466,1154,pic.twitter.com/ZfS7chSsi7
255,670778058496974848,https://pbs.twimg.com/media/CU8VFhuVAAAQW8B.jpg,1,pug,10,10,None,___,Sun Nov 29 01:35:26 +0000 2015,"""To bone or not to bone?""
10/10 https://t.co/4g5kFdxp6g","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",77,345,pic.twitter.com/4g5kFdxp6g
256,670780561024270336,https://pbs.twimg.com/media/CU8XW2dWwAA-Lmc.jpg,1,Labrador retriever,7,10,Traviss,___,Sun Nov 29 01:45:22 +0000 2015,This is Traviss. He has no ears. Two rare dogs in background. I bet they all get along nicely. 7/10s I'd pet all https://t.co/Viu56hVhhP,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",317,831,pic.twitter.com/Viu56hVhhP
257,670782429121134593,https://pbs.twimg.com/media/CU8ZDu9WwAADg3N.jpg,1,Chihuahua,5,10,None,___,Sun Nov 29 01:52:48 +0000 2015,"This dude slaps your girl's ass what do you do?
5/10 https://t.co/6dioUL6gcP","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",863,1691,pic.twitter.com/6dioUL6gcP
258,670783437142401025,https://pbs.twimg.com/media/CU8Z-OxXAAA-sd2.jpg,1,,1,10,None,___,Sun Nov 29 01:56:48 +0000 2015,Flamboyant pup here. Probably poisonous. Won't eat kibble. Doesn't bark. Slow af. Petting doesn't look fun. 1/10 https://t.co/jxukeh2BeO,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",431,872,pic.twitter.com/jxukeh2BeO
259,670786190031921152,https://pbs.twimg.com/media/CU8ceuxWUAALMEo.jpg,1,Pembroke,8,10,Creg,___,Sun Nov 29 02:07:44 +0000 2015,This is Creg. You offered him a ride to work but you're late and you just missed his exit. 8/10 https://t.co/3r7wznfuoa,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",218,640,pic.twitter.com/3r7wznfuoa
260,670789397210615808,https://pbs.twimg.com/media/CU8fZSQWoAEVp6O.jpg,1,beagle,9,10,None,___,Sun Nov 29 02:20:29 +0000 2015,Two obedient dogs here. Left one has extra leg sticking out of its back. They each get 9/10. Would pet both at once https://t.co/RGcNPsmAfY,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",255,700,pic.twitter.com/RGcNPsmAfY
